SITE_ID,NAME,DESIG_ENG,DESIG_TYPE,IUCN_CAT,REP_AREA,GIS_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,geometry_type,geometry
36812,Osho,Forest Reserve,National,Not Reported,0.0,32.8565991827918,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((3.6773600000000215 7.471830000000068, 3.6793500000000563 7.468470000000025, 3.6818000000000666 7.465160000000026, 3.6844900000000393 7.462030000000027, 3.6870000000000687 7.459590000000048, 3.6911300000000438 7.456030000000055, 3.6935300000000666 7.45348000000007, 3.6791600000000244 7.453080000000057, 3.6645600000000513 7.452800000000025, 3.609380000000044 7.449510000000032, 3.6023400000000265 7.448410000000024, 3.596450000000061 7.448630000000037, 3.5936300000000756 7.449700000000064, 3.592800000000068 7.452820000000031, 3.5925900000000297 7.4559900000000425, 3.592450000000042 7.459560000000067, 3.592420000000061 7.462560000000053, 3.5935400000000755 7.466300000000047, 3.5955300000000534 7.468940000000032, 3.5983700000000454 7.470810000000029, 3.601950000000045 7.47153000000003, 3.604780000000062 7.471390000000042, 3.607720000000029 7.471080000000029, 3.61062000000004 7.4726100000000315, 3.6152100000000473 7.476260000000025, 3.6198400000000674 7.478880000000061, 3.624180000000024 7.480690000000038, 3.6296200000000454 7.482600000000048, 3.6414100000000644 7.484920000000045, 3.646970000000067 7.486780000000067, 3.6520100000000753 7.489160000000027, 3.6560000000000628 7.490570000000048, 3.659530000000075 7.491630000000043, 3.662300000000073 7.492300000000057, 3.66542000000004 7.492970000000071, 3.6676500000000374 7.490010000000041, 3.6695700000000215 7.485900000000072, 3.671730000000025 7.48150000000004, 3.6773600000000215 7.471830000000068)))"
36822,Oshogbo,Forest Reserve,National,Not Reported,0.0,5.19304067853194,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((4.5336900000000355 7.746630000000039, 4.531150000000025 7.74628000000007, 4.528730000000053 7.746680000000026, 4.5261200000000485 7.749550000000056, 4.523930000000064 7.75180000000006, 4.52248000000003 7.753520000000037, 4.521150000000034 7.755760000000066, 4.521380000000022 7.758410000000026, 4.522760000000062 7.76204000000007, 4.524940000000072 7.765320000000031, 4.5281700000000455 7.767110000000059, 4.531630000000064 7.768660000000068, 4.535090000000025 7.769240000000025, 4.53815000000003 7.76896000000005, 4.540800000000047 7.7672900000000595, 4.54329000000007 7.763960000000054, 4.544620000000066 7.760620000000074, 4.545610000000067 7.757750000000044, 4.5467100000000755 7.755160000000046, 4.545730000000049 7.751190000000065, 4.543310000000076 7.749860000000069, 4.53991000000002 7.7489400000000614, 4.5336900000000355 7.746630000000039)))"
36993,Oshun,Forest Reserve,National,Not Reported,0.0,19.8172229838672,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((4.153060000000039 6.859990000000039, 4.148900000000026 6.858680000000049, 4.144350000000031 6.8592100000000755, 4.13951000000003 6.860660000000053, 4.13450000000006 6.862920000000031, 4.130300000000034 6.8669700000000375, 4.126500000000021 6.871130000000051, 4.122940000000028 6.87471000000005, 4.11868000000004 6.878530000000069, 4.116270000000043 6.881300000000067, 4.115120000000047 6.8848200000000475, 4.1153000000000475 6.888510000000053, 4.11832000000004 6.898710000000051, 4.119950000000074 6.9047500000000355, 4.121060000000057 6.908380000000022, 4.122910000000047 6.91068000000007, 4.12522000000007 6.911770000000047, 4.129770000000065 6.9115900000000465, 4.134150000000034 6.910650000000032, 4.138930000000073 6.908570000000054, 4.143880000000024 6.904920000000061, 4.147560000000055 6.900010000000066, 4.151000000000067 6.894640000000038, 4.155880000000025 6.883500000000026, 4.159770000000037 6.873460000000023, 4.161780000000022 6.8679200000000264, 4.162690000000055 6.865100000000041, 4.160380000000032 6.8630900000000565, 4.156750000000045 6.861480000000029, 4.153060000000039 6.859990000000039)))"
36785,Osi,Forest Reserve,National,Not Reported,0.0,34.5420248700485,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((5.458350000000053 8.165960000000041, 5.455190000000073 8.162450000000035, 5.452650000000062 8.160660000000064, 5.449870000000033 8.160250000000076, 5.44727000000006 8.160530000000051, 5.443100000000072 8.162590000000023, 5.439400000000035 8.163730000000044, 5.435410000000047 8.164820000000077, 5.431650000000047 8.164870000000064, 5.428710000000024 8.164740000000052, 5.4258100000000695 8.165030000000058, 5.412740000000042 8.168450000000064, 5.405280000000062 8.170040000000029, 5.405910000000063 8.172630000000026, 5.4064200000000255 8.175680000000057, 5.407160000000033 8.178960000000075, 5.408480000000054 8.182590000000062, 5.41032000000007 8.186620000000062, 5.415210000000059 8.19658000000004, 5.4167600000000675 8.200320000000033, 5.4172700000000304 8.204120000000046, 5.417430000000024 8.207740000000058, 5.417710000000056 8.210330000000056, 5.418230000000051 8.212350000000072, 5.419840000000022 8.21437000000003, 5.42261000000002 8.21610000000004, 5.42590000000007 8.217720000000043, 5.431670000000054 8.221290000000067, 5.433750000000032 8.223600000000033, 5.434780000000046 8.225900000000024, 5.433500000000038 8.228830000000073, 5.426850000000059 8.23043000000007, 5.42488000000003 8.230770000000064, 5.4222200000000385 8.231800000000021, 5.420430000000067 8.233000000000061, 5.419490000000053 8.236050000000034, 5.41954000000004 8.239790000000028, 5.42005000000006 8.243530000000021, 5.4210800000000745 8.246860000000027, 5.422059999000055 8.249340000000075, 5.423440000000028 8.25147000000004, 5.425400000000025 8.252740000000074, 5.427890000000048 8.25234000000006, 5.431070000000034 8.250740000000064, 5.435010000000034 8.248390000000029, 5.4394700000000284 8.246050000000025, 5.442710000000034 8.243120000000033, 5.445030000000031 8.240360000000067, 5.452090000000055 8.23676000000006, 5.454230000000052 8.235780000000034, 5.455340000000035 8.233200000000068, 5.454650000000072 8.231130000000064, 5.452060000000074 8.228930000000048, 5.449000000000069 8.227430000000027, 5.446520000000021 8.225300000000061, 5.445480000000032 8.222480000000076, 5.445030000000031 8.21897000000007, 5.444750000000056 8.21437000000003, 5.444880000000069 8.209650000000067, 5.44578000000007 8.20016000000004, 5.446710000000053 8.196770000000072, 5.447990000000061 8.194470000000024, 5.45419000000004 8.187760000000026, 5.460280000000068 8.18133000000006, 5.462370000000021 8.178170000000023, 5.463700000000074 8.175410000000056, 5.463080000000048 8.17276000000004, 5.461240000000032 8.169710000000066, 5.458350000000053 8.165960000000041)))"
36998,Osomari,Forest Reserve,National,Not Reported,0.0,136.308485007476,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((6.787760000000048 5.858560000000068, 6.788940000000025 5.852750000000071, 6.7898400000000265 5.846770000000049, 6.7909100000000535 5.841650000000072, 6.7919200000000615 5.837560000000053, 6.7915400000000545 5.8340500000000475, 6.789790000000039 5.829020000000071, 6.787920000000042 5.824860000000058, 6.785520000000076 5.821510000000046, 6.783630000000073 5.820570000000032, 6.781720000000064 5.822460000000035, 6.780330000000049 5.824870000000033, 6.776580000000024 5.827670000000069, 6.773010000000056 5.828400000000045, 6.7695600000000695 5.828150000000051, 6.766750000000059 5.827380000000062, 6.764570000000049 5.827080000000024, 6.75959000000006 5.832180000000051, 6.7581800000000385 5.836550000000045, 6.758640000000071 5.846810000000062, 6.757810000000063 5.850600000000043, 6.756520000000023 5.853530000000035, 6.753580000000056 5.85501000000005, 6.75013000000007 5.8556800000000635, 6.746880000000033 5.851000000000056, 6.74234000000007 5.842840000000024, 6.740240000000028 5.838510000000042, 6.73974000000004 5.835630000000037, 6.740530000000035 5.829300000000046, 6.7417200000000435 5.823020000000042, 6.7425700000000575 5.8165800000000445, 6.743470000000059 5.810710000000029, 6.744260000000054 5.803850000000068, 6.744750000000067 5.798440000000028, 6.746530000000064 5.790560000000028, 6.748110000000054 5.786420000000021, 6.762410000000045 5.787720000000036, 6.765050000000031 5.787740000000042, 6.767540000000054 5.78568000000007, 6.765480000000025 5.783240000000035, 6.761120000000062 5.781950000000052, 6.75138000000004 5.777970000000039, 6.748060000000066 5.776050000000055, 6.7469200000000455 5.773910000000058, 6.747630000000072 5.771670000000029, 6.750520000000051 5.768000000000029, 6.753020000000049 5.764440000000036, 6.754760000000033 5.761230000000069, 6.756160000000023 5.758120000000076, 6.756180000000029 5.755070000000046, 6.755000000000052 5.75189000000006, 6.7532300000000305 5.749170000000049, 6.7502000000000635 5.747540000000072, 6.745540000000062 5.746990000000039, 6.740840000000048 5.745990000000063, 6.725280000000055 5.742890000000045, 6.718440000000044 5.742680000000064, 6.7129300000000285 5.741490000000056, 6.701630000000023 5.739580000000046, 6.696220000000039 5.739320000000021, 6.687590000000057 5.740700000000061, 6.680800000000033 5.742970000000071, 6.673600000000022 5.744770000000074, 6.664500000000032 5.747190000000046, 6.662540000000035 5.748160000000041, 6.665030000000058 5.754280000000051, 6.667240000000049 5.760110000000054, 6.668700000000058 5.765540000000044, 6.669410000000028 5.771420000000035, 6.668730000000039 5.778500000000065, 6.667540000000031 5.784830000000056, 6.66751000000005 5.789610000000039, 6.6689700000000585 5.794350000000065, 6.679430000000025 5.8116900000000555, 6.68369000000007 5.819150000000036, 6.687620000000038 5.825050000000033, 6.690120000000036 5.829390000000046, 6.692410000000052 5.8320000000000505, 6.696190000000058 5.833750000000066, 6.70858000000004 5.83665000000002, 6.713750000000061 5.838060000000041, 6.716730000000041 5.838540000000023, 6.7185100000000375 5.8394700000000626, 6.719590000000039 5.841320000000053, 6.718980000000045 5.846330000000023, 6.717370000000074 5.854910000000075, 6.716980000000035 5.862740000000031, 6.71619000000004 5.869700000000023, 6.712950000000035 5.889440000000036, 6.711990000000071 5.89623000000006, 6.71276000000006 5.902230000000031, 6.71410000000003 5.908630000000073, 6.716390000000047 5.917400000000043, 6.721970000000056 5.916740000000061, 6.72607000000005 5.915160000000071, 6.730160000000069 5.912360000000035, 6.732490000000041 5.908740000000023, 6.735040000000026 5.895800000000065, 6.737070000000074 5.893510000000049, 6.7408700000000294 5.891510000000039, 6.747670000000028 5.890000000000043, 6.753930000000025 5.889640000000043, 6.75986000000006 5.889040000000023, 6.765390000000025 5.886940000000038, 6.772190000000023 5.883580000000052, 6.777270000000044 5.8809700000000475, 6.780100000000061 5.8785100000000625, 6.7824300000000335 5.873620000000074, 6.787760000000048 5.858560000000068)))"
37004,Otamiri,Forest Reserve,National,Not Reported,0.0,1.45706977917665,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((7.025250000000028 5.439910000000054, 7.023410000000069 5.439380000000028, 7.020650000000046 5.4394700000000284, 7.018120000000067 5.439800000000048, 7.016150000000039 5.4422100000000455, 7.017000000000053 5.444870000000037, 7.018880000000024 5.44736000000006, 7.021050000000059 5.4496200000000385, 7.023160000000075 5.451360000000022, 7.025340000000028 5.451550000000054, 7.027650000000051 5.4508200000000215, 7.029320000000041 5.449560000000076, 7.030250000000024 5.447600000000023, 7.02947000000006 5.445010000000025, 7.028440000000046 5.44315000000006, 7.027140000000031 5.441300000000069, 7.025250000000028 5.439910000000054)))"
37003,Otamiri River,Forest Reserve,National,Not Reported,167.19,173.410448383536,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((7.040460000000053 5.228960000000029, 7.040400000000034 5.166850000000068, 6.9783500000000345 5.163180000000068, 6.978200000000072 5.06299000000007, 6.921470000000056 5.062870000000032, 6.919910000000073 5.135600000000068, 6.883070000000032 5.135250000000042, 6.883390000000077 5.17488000000003, 6.883490000000052 5.2121400000000335, 6.9181300010000655 5.214600000000075, 6.9485200000000304 5.217150000000061, 6.949440000000038 5.191430000000025, 7.000930000000039 5.19175000000007, 7.000230000000045 5.228370000000041, 7.040460000000053 5.228960000000029)))"
36848,Otete,Forest Reserve,National,Not Reported,0.0,6.25007362454161,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((6.242850000000033 7.609770000000026, 6.240310000000022 7.609390000000076, 6.238370000000032 7.612390000000062, 6.238340000000051 7.617450000000076, 6.2386600000000385 7.623490000000061, 6.239790000000028 7.629700000000071, 6.240970000000061 7.634700000000066, 6.242260000000044 7.639010000000042, 6.243600000000072 7.640730000000076, 6.246600000000058 7.641750000000059, 6.24989000000005 7.642480000000035, 6.253010000000074 7.642460000000028, 6.256170000000054 7.640480000000025, 6.257940000000076 7.637200000000064, 6.258670000000052 7.634200000000021, 6.258350000000064 7.629480000000058, 6.257460000000037 7.624370000000056, 6.256450000000029 7.619420000000048, 6.254990000000021 7.6165000000000305, 6.251170000000059 7.613640000000032, 6.247240000000033 7.6120500000000675, 6.2448700000000485 7.610680000000059, 6.242850000000033 7.609770000000026)))"
36975,Otu,Forest Reserve,National,Not Reported,0.0,84.3251855306978,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((4.999370000000056 6.732620000000054, 5.000970000000052 6.728890000000035, 5.003780000000063 6.724730000000022, 5.006180000000029 6.721390000000042, 5.008760000000052 6.718450000000075, 5.01135000000005 6.715850000000046, 5.015250000000037 6.713360000000023, 5.018850000000043 6.712130000000059, 5.018290000000036 6.7105300000000625, 5.0160300000000575 6.705470000000048, 5.014230000000055 6.701790000000074, 5.0131300000000465 6.698400000000049, 5.013750000000073 6.695980000000077, 5.0151800000000435 6.69333000000006, 5.020860000000027 6.685710000000029, 5.023780000000045 6.681440000000066, 5.027040000000056 6.677810000000022, 5.027500000000032 6.674870000000055, 5.0257100000000605 6.673960000000022, 5.020410000000027 6.673050000000046, 5.017700000000048 6.672020000000032, 5.01556000000005 6.66978000000006, 5.014520000000061 6.66673000000003, 5.01520000000005 6.664600000000064, 5.016810000000021 6.662580000000048, 5.019330000000025 6.659750000000031, 5.021050000000059 6.6566400000000385, 5.020340000000033 6.653590000000065, 5.018900000000031 6.651810000000069, 5.0162500000000705 6.650840000000073, 5.01233000000002 6.650210000000072, 5.0069800000000555 6.649600000000021, 5.0016200000000595 6.649440000000027, 4.996220000000051 6.649740000000065, 4.990000000000066 6.650510000000054, 4.97741000000002 6.653080000000045, 4.97004000000004 6.654130000000066, 4.963660000000061 6.654670000000067, 4.95813000000004 6.654570000000035, 4.953410000000076 6.652910000000077, 4.9483900000000745 6.649410000000046, 4.945210000000031 6.645560000000046, 4.937850000000026 6.648750000000064, 4.934810000000027 6.650780000000054, 4.931880000000035 6.653030000000058, 4.929880000000026 6.656490000000076, 4.930010000000038 6.66023000000007, 4.9328100000000745 6.672660000000064, 4.932480000000055 6.67617000000007, 4.932210000000055 6.682050000000061, 4.931720000000041 6.690340000000049, 4.931460000000072 6.698740000000043, 4.931320000000028 6.707030000000032, 4.929900000000032 6.714580000000069, 4.9275800000000345 6.725350000000049, 4.925820000000044 6.734050000000025, 4.932730000000049 6.734830000000045, 4.935260000000028 6.73431000000005, 4.93837000000002 6.733030000000042, 4.9414200000000505 6.732740000000035, 4.949480000000051 6.733810000000062, 4.952810000000056 6.733510000000024, 4.960920000000044 6.731420000000071, 4.964320000000043 6.731460000000027, 4.9682900000000245 6.7323200000000725, 4.9726100000000315 6.732820000000061, 4.9765800000000695 6.7322900000000345, 4.981930000000034 6.730840000000057, 4.986530000000073 6.730770000000064, 4.9926300000000765 6.731160000000045, 4.997820000000047 6.732350000000054, 4.999370000000056 6.732620000000054)))"
36810,Otuma,Forest Reserve,National,Not Reported,0.0,1.32708444225627,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((3.4396800000000667 7.554100000000062, 3.4365000000000236 7.553660000000036, 3.434380000000033 7.555120000000045, 3.4344200000000455 7.559330000000045, 3.4416500000000383 7.562090000000069, 3.449170000000038 7.56370000000004, 3.4489300000000753 7.556500000000028, 3.44736000000006 7.554550000000063, 3.4396800000000667 7.554100000000062)))"
36881,Oturkpo,Forest Reserve,National,Not Reported,0.0,4.19052148657314,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((8.130430000000047 7.222050000000024, 8.126150000000052 7.221370000000036, 8.124130000000036 7.2224200000000565, 8.122630000000072 7.224210000000028, 8.122410000000059 7.226690000000076, 8.123460000000023 7.229100000000074, 8.125540000000058 7.230940000000032, 8.127860000000055 7.231920000000059, 8.130810000000054 7.2338700000000244, 8.131510000000048 7.236920000000055, 8.131930000000068 7.240550000000042, 8.132800000000032 7.244230000000073, 8.13408000000004 7.246530000000064, 8.13611000000003 7.247800000000041, 8.138360000000034 7.248370000000023, 8.14154000000002 7.248010000000022, 8.144020000000069 7.246790000000033, 8.146040000000028 7.244880000000023, 8.146850000000029 7.243270000000052, 8.146670000000029 7.2413700000000745, 8.145620000000065 7.23849000000007, 8.144980000000032 7.23711000000003, 8.143240000000048 7.233940000000075, 8.140220000000056 7.229750000000024, 8.136740000000032 7.22607000000005, 8.133150000000057 7.223540000000071, 8.130430000000047 7.222050000000024)))"
36982,Owan,Forest Reserve,National,Not Reported,0.0,82.1598267751499,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((5.9760800000000245 6.791950000000043, 5.9732700000000705 6.792610000000025, 5.960270000000037 6.795240000000035, 5.912120000000073 6.800320000000056, 5.887380000000064 6.802460000000053, 5.862920000000031 6.804200000000037, 5.838980000000049 6.804950000000076, 5.816600000000051 6.807150000000036, 5.812690000000032 6.80854000000005, 5.8087900000000445 6.811080000000061, 5.8112200000000485 6.8144700000000284, 5.8126700000000255 6.8184400000000664, 5.813550000000021 6.822930000000042, 5.814620000000048 6.832710000000077, 5.815150000000074 6.836330000000032, 5.82603000000006 6.837450000000047, 5.832310000000064 6.8398500000000695, 5.84119000000004 6.845980000000054, 5.846390000000042 6.850170000000048, 5.852730000000065 6.8550500000000625, 5.858330000000024 6.859170000000063, 5.863700000000051 6.86405000000002, 5.865610000000061 6.868480000000034, 5.867290000000025 6.872160000000065, 5.86868000000004 6.874280000000056, 5.878840000000025 6.880990000000054, 5.888810000000035 6.884930000000054, 5.897680000000037 6.889560000000074, 5.903730000000053 6.891330000000039, 5.912460000000067 6.883540000000039, 5.917100000000062 6.879090000000076, 5.899700000000053 6.872810000000072, 5.885580000000061 6.868480000000034, 5.878610000000037 6.865620000000035, 5.8761800000000335 6.861540000000048, 5.874210000000062 6.856190000000026, 5.891980000000046 6.854070000000036, 5.891710000000046 6.841530000000034, 5.8908100000000445 6.831000000000074, 5.8899900000000684 6.824900000000071, 5.898650000000032 6.817510000000027, 5.904160000000047 6.813230000000033, 5.91909000000004 6.819180000000074, 5.9323400000000674 6.82403000000005, 5.944850000000031 6.828890000000058, 5.954120000000046 6.832260000000076, 5.960430000000031 6.823550000000068, 5.962660000000028 6.820030000000031, 5.964900000000057 6.817320000000052, 5.9759500000000685 6.818100000000072, 5.982850000000042 6.81773000000004, 5.989660000000072 6.80540000000002, 5.9938300000000595 6.795780000000036, 5.998290000000054 6.785750000000064, 5.9973600000000715 6.783330000000035, 5.987250000000074 6.789230000000032, 5.982020000000034 6.792580000000044, 5.977010000000064 6.791740000000061, 5.9760800000000245 6.791950000000043)))"
36840,Owo,Forest Reserve,National,Not Reported,0.0,233.373237725569,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((5.55284000000006 6.843220000000031, 5.553250000000048 6.845520000000022, 5.553040000000067 6.852020000000039, 5.5533700000000294 6.863190000000031, 5.554300000000069 6.882690000000025, 5.552920000000029 6.884830000000022, 5.551140000000032 6.886330000000044, 5.5476900000000455 6.8877200000000585, 5.544370000000072 6.888340000000028, 5.544630000000041 6.889860000000056, 5.544760000000053 6.893420000000049, 5.543330000000026 6.896130000000028, 5.540920000000028 6.897000000000048, 5.538560000000075 6.898910000000058, 5.537360000000035 6.901440000000036, 5.53726000000006 6.903920000000028, 5.537610000000029 6.906850000000077, 5.539010000000076 6.910360000000026, 5.5409100000000535 6.913110000000074, 5.543050000000051 6.915640000000053, 5.5437500000000455 6.918170000000032, 5.541690000000074 6.920310000000029, 5.539380000000051 6.920020000000022, 5.530410000000074 6.922750000000065, 5.528410000000065 6.924540000000036, 5.526520000000062 6.927370000000053, 5.523540000000025 6.930660000000046, 5.519580000000076 6.934810000000027, 5.516770000000065 6.938040000000058, 5.515050000000031 6.941440000000057, 5.515060000000062 6.944550000000049, 5.515880000000038 6.947770000000048, 5.516240000000039 6.950990000000047, 5.514520000000061 6.954440000000034, 5.5117100000000505 6.957900000000052, 5.508500000000026 6.960390000000075, 5.5041400000000635 6.965460000000064, 5.500410000000045 6.9670300000000225, 5.4973600000000715 6.969110000000057, 5.495240000000024 6.971590000000049, 5.493470000000059 6.974350000000072, 5.490480000000048 6.977240000000052, 5.486810000000048 6.979490000000055, 5.485430000000065 6.982090000000028, 5.485500000000059 6.98473000000007, 5.4862600000000725 6.988350000000025, 5.487250000000074 6.990310000000022, 5.488860000000045 6.9919700000000375, 5.488410000000044 6.994330000000048, 5.486170000000072 6.995540000000062, 5.483700000000056 6.997280000000046, 5.482660000000067 7.000050000000044, 5.481380000000058 7.004550000000052, 5.479710000000068 7.005350000000021, 5.477750000000071 7.006150000000048, 5.475960000000043 7.007820000000038, 5.475610000000074 7.010190000000023, 5.474960000000067 7.0168200000000525, 5.474900000000048 7.020270000000039, 5.473330000000033 7.0233800000000315, 5.471370000000036 7.0260900000000674, 5.472630000000038 7.029260000000022, 5.4744700000000535 7.030470000000037, 5.47643000000005 7.033010000000047, 5.474700000000041 7.03439000000003, 5.472790000000032 7.034450000000049, 5.470480000000066 7.036520000000053, 5.471400000000074 7.039580000000058, 5.472950000000026 7.0415400000000545, 5.474910000000023 7.044770000000028, 5.4765800000000695 7.047360000000026, 5.477670000000046 7.049360000000036, 5.490130000000022 7.051650000000052, 5.49359000000004 7.05257000000006, 5.499750000000063 7.055350000000033, 5.50269000000003 7.05558000000002, 5.506210000000067 7.0557000000000585, 5.509150000000034 7.056450000000041, 5.511630000000025 7.056920000000048, 5.514230000000055 7.056340000000034, 5.516940000000034 7.054730000000063, 5.519430000000057 7.052950000000067, 5.5213300000000345 7.051450000000045, 5.523240000000044 7.051110000000051, 5.5261200000000485 7.051920000000052, 5.528190000000052 7.05284000000006, 5.530500000000075 7.0523900000000594, 5.532990000000041 7.050950000000057, 5.535240000000044 7.049450000000036, 5.5386400000000435 7.0484800000000405, 5.5423900000000685 7.048250000000053, 5.546310000000062 7.048830000000066, 5.550640000000044 7.049240000000054, 5.565870000000075 7.049140000000023, 5.577920000000063 7.0487600000000725, 5.582310000000064 7.048410000000047, 5.587500000000034 7.048590000000047, 5.596950000000049 7.051200000000051, 5.600360000000023 7.0520100000000525, 5.6038200000000415 7.053340000000048, 5.606410000000039 7.053800000000024, 5.608600000000024 7.053520000000049, 5.610910000000047 7.052430000000072, 5.612530000000049 7.0508100000000695, 5.613280000000032 7.049030000000073, 5.612310000000036 7.0454500000000735, 5.6110400000000595 7.043320000000051, 5.609140000000025 7.042340000000024, 5.607180000000028 7.041530000000023, 5.605630000000076 7.037900000000036, 5.605630000000076 7.035530000000051, 5.608410000000049 7.03323000000006, 5.61089000000004 7.032770000000028, 5.611760000000061 7.029830000000061, 5.6124600000000555 7.02615000000003, 5.61298000000005 7.022920000000056, 5.61385000000007 7.019870000000026, 5.615130000000022 7.016350000000045, 5.616580000000056 7.0130700000000274, 5.61808000000002 7.009960000000035, 5.619120000000066 7.007190000000037, 5.620460000000037 7.004600000000039, 5.6216700000000515 7.003270000000043, 5.623920000000055 7.00120000000004, 5.624330000000043 6.999990000000025, 5.622750000000053 6.997640000000047, 5.621760000000052 6.994250000000022, 5.621120000000076 6.99114000000003, 5.6208200000000375 6.987690000000043, 5.620870000000025 6.984470000000044, 5.621430000000032 6.9802700000000755, 5.622330000000034 6.97538000000003, 5.623180000000048 6.971230000000048, 5.624550000000056 6.966220000000021, 5.625050000000044 6.9616700000000264, 5.62480000000005 6.955460000000073, 5.623860000000036 6.950750000000028, 5.622120000000052 6.945860000000039, 5.6199700000000234 6.941260000000057, 5.61823000000004 6.936380000000042, 5.617930000000058 6.931890000000067, 5.618140000000039 6.927400000000034, 5.618070000000046 6.923310000000072, 5.614580000000046 6.913200000000074, 5.612210000000061 6.908540000000073, 5.610170000000039 6.902560000000051, 5.608960000000025 6.899690000000021, 5.599960000000067 6.895970000000034, 5.5935100000000375 6.894270000000063, 5.579980000000035 6.891370000000052, 5.575540000000046 6.889880000000062, 5.572710000000029 6.886730000000057, 5.569630000000075 6.876900000000035, 5.569080000000042 6.869360000000029, 5.566350000000057 6.845020000000034, 5.564450000000022 6.842900000000043, 5.561050000000023 6.842560000000049, 5.557250000000067 6.842630000000042, 5.55284000000006 6.843220000000031)))"
36837,Oyinno,Forest Reserve,National,Not Reported,0.0,33.5097876269017,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((5.619330000000048 7.313390000000027, 5.622340000000065 7.314080000000047, 5.626600000000053 7.314550000000054, 5.6249800000000505 7.316620000000057, 5.6209400000000755 7.320470000000057, 5.6181700000000205 7.322720000000061, 5.615050000000053 7.325650000000053, 5.611460000000022 7.328140000000076, 5.614800000000059 7.334230000000048, 5.61710000000005 7.338900000000024, 5.620380000000068 7.345070000000021, 5.627280000000042 7.356650000000059, 5.6288900000000694 7.358840000000043, 5.631420000000048 7.360170000000039, 5.634940000000029 7.360520000000065, 5.637890000000027 7.36029000000002, 5.639910000000043 7.358280000000036, 5.64089000000007 7.355000000000075, 5.642110000000059 7.3505100000000425, 5.644200000000069 7.346080000000029, 5.647090000000048 7.342160000000035, 5.649460000000033 7.337790000000041, 5.652120000000025 7.333180000000027, 5.654900000000055 7.326510000000042, 5.656700000000058 7.324200000000076, 5.658890000000042 7.321730000000059, 5.659420000000068 7.319020000000023, 5.660570000000064 7.315740000000062, 5.662830000000042 7.31194000000005, 5.665320000000065 7.3073400000000674, 5.66978000000006 7.298410000000047, 5.672730000000058 7.291970000000049, 5.673710000000028 7.289550000000077, 5.67372000000006 7.287470000000042, 5.6723400000000765 7.285690000000045, 5.669630000000041 7.285220000000038, 5.664030000000025 7.285220000000038, 5.657220000000052 7.2859000000000265, 5.6512800000000425 7.28630000000004, 5.647070000000042 7.287040000000047, 5.642280000000028 7.287610000000029, 5.637670000000071 7.286910000000034, 5.633520000000033 7.285750000000064, 5.62954000000002 7.284890000000075, 5.626480000000072 7.2845400000000495, 5.623480000000029 7.285400000000038, 5.620710000000031 7.287240000000054, 5.618690000000072 7.289310000000057, 5.616840000000025 7.292360000000031, 5.617060000000038 7.296100000000024, 5.6190200000000345 7.298930000000041, 5.62155000000007 7.302270000000021, 5.622240000000033 7.304230000000075, 5.622000000000071 7.306770000000029, 5.621300000000076 7.309240000000045, 5.619330000000048 7.313390000000027)))"
