cell_id,grid_lat,grid_lon,settlement_count,named_settlement_count,population_estimate,population_with_nightlight_signal,population_without_nightlight_signal,nightlight_population_share_pct,total_buildings,reported_connections,modeled_demand,population_weighted_distance_transmission_km,population_weighted_distance_gridlight_km
nga_4.375_5.875,4.375,5.875,20.0,20.0,13678.0,5252.0,8426.0,38.39742652434566,2875.0,2875.0,1242.3,54.88923380611201,8.887122093873373
nga_4.375_6.125,4.375,6.125,47.0,47.0,48109.0,36544.0,11565.0,75.96083892826707,10322.0,10322.0,4714.6,33.89143278804382,1.0287378868818726
nga_4.375_6.375,4.375,6.375,18.0,18.0,18404.0,14358.0,4046.0,78.01564877200609,3919.0,3919.0,1899.6000000000004,24.029357748315583,0.6520979134970659
nga_4.375_6.625,4.375,6.625,30.0,30.0,14328.0,4049.0,10279.0,28.25935231714126,3239.0,3239.0,1292.6999999999998,6.721187883863761,5.4494997906197655
nga_4.375_6.875,4.375,6.875,21.0,21.0,6171.0,1437.0,4734.0,23.28633932912008,1451.0,1451.0,565.4,2.0819818505914767,7.5770918813806505
nga_4.375_7.125,4.375,7.125,60.0,60.0,102046.0,84652.0,17394.0,82.95474589890834,21256.0,21256.0,11111.5,0.5298317425474786,0.546961605550438
nga_4.375_7.375,4.375,7.375,35.0,35.0,43980.0,1165.0,42815.0,2.648931332423829,9193.0,9193.0,4412.4,6.664775579809004,4.704164120054571
nga_4.375_7.625,4.375,7.625,15.0,15.0,10118.0,0.0,10118.0,0.0,2170.0,2170.0,978.3000000000002,4.0797707056730586,4.00874263688476
nga_4.625_5.625,4.625,5.625,22.0,22.0,13944.0,2892.0,11052.0,20.740103270223752,2958.0,2958.0,1199.0,46.46805507745266,8.961185742971887
nga_4.625_5.875,4.625,5.875,26.0,26.0,15195.0,4407.0,10788.0,29.002961500493583,3430.0,3430.0,1629.3,38.49502994406055,3.137856531753866
nga_4.625_6.125,4.625,6.125,39.0,39.0,34716.0,12586.0,22130.0,36.25417674847333,7645.0,7645.0,3936.6,20.72307235856666,3.201196422398894
nga_4.625_6.375,4.625,6.375,59.0,59.0,70290.0,23681.0,46609.0,33.690425380566225,15252.0,15252.0,7907.6,2.0879816474605204,4.879037060748328
nga_4.625_6.625,4.625,6.625,43.0,43.0,13521.0,1884.0,11637.0,13.933880630130908,3165.0,3165.0,1322.1,8.031377117077138,4.633274609866135
nga_4.625_6.875,4.625,6.875,44.0,44.0,65751.0,49981.0,15770.0,76.01557390762117,13907.0,13907.0,6848.200000000001,0.8658394549132332,0.7324732551596173
nga_4.625_7.125,4.625,7.125,66.0,66.0,128043.0,84237.0,43806.0,65.78805557508025,26742.0,26742.0,13325.0,0.5316055543840741,0.5003235787977477
nga_4.625_7.375,4.625,7.375,105.0,105.0,459900.0,255629.0,204271.0,55.583605131550335,97152.0,97152.0,49238.6,1.462299521635138,1.3283950619699934
nga_4.625_7.625,4.625,7.625,157.0,157.0,220822.0,80071.0,140751.0,36.260426950213294,47413.0,47413.0,25690.299999999996,2.7890207497441377,3.0817298819863965
nga_4.625_7.875,4.625,7.875,145.0,145.0,425528.0,281630.0,143898.0,66.18365888966179,89484.0,89484.0,53491.4,0.5664319151736196,1.0853297056832922
nga_4.625_8.125,4.625,8.125,114.0,114.0,154702.0,31092.0,123610.0,20.097994854623728,33090.0,33090.0,18824.8,1.0816180786285892,4.146973684890952
nga_4.625_8.375,4.625,8.375,30.0,30.0,47309.0,19950.0,27359.0,42.16956604451584,10097.0,10097.0,5638.899999999998,2.185877317212369,2.1452324927603628
nga_4.625_8.625,4.625,8.625,5.0,5.0,1021.0,0.0,1021.0,0.0,240.0,240.0,84.8,8.556346718903034,7.885315377081293
nga_4.875_5.375,4.875,5.375,8.0,8.0,5273.0,0.0,5273.0,0.0,1240.0,1240.0,470.5,27.78669448131993,11.648704342878817
nga_4.875_5.625,4.875,5.625,21.0,21.0,23568.0,2790.0,20778.0,11.838085539714868,5043.0,5043.0,2329.4,20.8181950101833,5.992446707399864
nga_4.875_5.875,4.875,5.875,31.0,31.0,26751.0,7005.0,19746.0,26.185936974318718,5906.0,5906.0,2764.1,16.94654704497028,5.521215019999253
nga_4.875_6.125,4.875,6.125,48.0,48.0,71609.0,44535.0,27074.0,62.19190325238448,15485.0,15485.0,8573.7,4.5305330335572345,1.6349153877305924
nga_4.875_6.375,4.875,6.375,58.0,58.0,558119.0,517681.0,40438.0,92.7545917626886,117169.0,117169.0,68699.3,0.13954074310317333,0.2607008236594705
nga_4.875_6.625,4.875,6.625,57.0,57.0,125162.0,44792.0,80370.0,35.78721976318691,26924.0,26924.0,14253.8,0.654053227017785,2.013308663971493
nga_4.875_6.875,4.875,6.875,84.0,84.0,242009.0,150839.0,91170.0,62.32784731146362,53003.0,53003.0,28165.800000000003,0.3635192492841175,0.9558166803713911
nga_4.875_7.125,4.875,7.125,92.0,92.0,3289084.0,3180153.0,108931.0,96.68810525970149,682247.0,682247.0,409975.20000000007,0.1072520555875131,0.08842505299347783
nga_4.875_7.375,4.875,7.375,119.0,119.0,202739.0,85389.0,117350.0,42.117698124189225,44558.0,44558.0,23215.199999999997,1.5835400194338538,1.3605723269819818
nga_4.875_7.625,4.875,7.625,396.0,396.0,283443.0,0.0,283443.0,0.0,63062.0,63062.0,34730.0,5.058453092861704,7.86861615915722
nga_4.875_7.875,4.875,7.875,297.0,297.0,298003.0,133271.0,164732.0,44.721361865484575,64616.0,64616.0,39114.3,1.1413967644621028,2.3533500736569763
nga_4.875_8.125,4.875,8.125,146.0,146.0,308557.0,153090.0,155467.0,49.61481995222925,65217.0,65217.0,41294.9,0.6468637561293374,1.9361495282881283
nga_4.875_8.375,4.875,8.375,90.0,90.0,665680.0,639689.0,25991.0,96.0955714457397,137563.0,137563.0,81084.29999999999,0.04305670892921524,0.15781265022232904
nga_4.875_8.625,4.875,8.625,53.0,53.0,31382.0,9841.0,21541.0,31.35874067937034,7214.0,7214.0,3635.7999999999997,0.32859473583582943,3.7616650627748385
nga_5.125_5.375,5.125,5.375,22.0,22.0,16061.0,11846.0,4215.0,73.75630409065438,3625.0,3625.0,1598.6000000000001,3.072623124338459,1.0129546105472886
nga_5.125_5.625,5.125,5.625,43.0,43.0,40497.0,12105.0,28392.0,29.891103044669975,8689.0,8689.0,4549.1,6.311167493888436,4.230340790675853
nga_5.125_5.875,5.125,5.875,62.0,62.0,113176.0,52616.0,60560.0,46.49042199759666,24243.0,24243.0,13443.099999999999,0.7495052838057539,2.4289663886336323
nga_5.125_6.125,5.125,6.125,49.0,49.0,86169.0,63768.0,22401.0,74.00341189987118,18604.0,18604.0,11059.300000000001,1.0057945432812263,0.7578789703953859
nga_5.125_6.375,5.125,6.375,65.0,65.0,124603.0,65513.0,59090.0,52.57738577722848,27063.0,27063.0,15458.7,0.636341741370593,1.436108737349823
nga_5.125_6.625,5.125,6.625,105.0,105.0,326604.0,173082.0,153522.0,52.994451996913696,69881.0,69881.0,37680.9,1.467684443546313,1.4402949872016266
nga_5.125_6.875,5.125,6.875,59.0,59.0,193825.0,65366.0,128459.0,33.72423577969818,42852.0,42852.0,21911.4,0.33524148071714177,3.68360604153231
nga_5.125_7.125,5.125,7.125,118.0,118.0,243141.0,7339.0,235802.0,3.0184131841195025,54189.0,54189.0,26739.3,1.614171201072629,8.418445539830797
nga_5.125_7.375,5.125,7.375,202.0,202.0,1460772.0,1340191.0,120581.0,91.74539216250038,314136.0,314136.0,179579.10000000003,0.06329032182982698,0.16681647238583433
nga_5.125_7.625,5.125,7.625,235.0,235.0,684435.0,398964.0,285471.0,58.290999145280416,146614.0,146614.0,79485.20000000001,0.3008257175626612,1.3248517331813832
nga_5.125_7.875,5.125,7.875,241.0,241.0,1403331.0,1237997.0,165334.0,88.2184602207177,295487.0,295487.0,179378.69999999992,0.13068829805655258,0.2825757273230621
nga_5.125_8.125,5.125,8.125,109.0,109.0,59406.0,21369.0,38037.0,35.97111402888597,13528.0,13528.0,7116.999999999999,0.37197134969531687,3.168567703598963
nga_5.125_8.375,5.125,8.375,81.0,81.0,77102.0,39559.0,37543.0,51.307359082773466,17278.0,17278.0,8467.5,0.4130140592980726,1.4371951181551712
nga_5.125_8.625,5.125,8.625,20.0,20.0,25943.0,6558.0,19385.0,25.27849516247157,6053.0,6053.0,2655.5,1.3316798365647768,5.394609374397719
nga_5.375_5.125,5.375,5.125,1.0,1.0,744.0,0.0,744.0,0.0,175.0,175.0,60.3,8.93,4.186
nga_5.375_5.375,5.375,5.375,45.0,45.0,31687.0,21007.0,10680.0,66.29532615899265,6882.0,6882.0,3156.8,2.9670568371887525,1.6659850096253987
nga_5.375_5.625,5.375,5.625,34.0,34.0,22233.0,5772.0,16461.0,25.961408716772365,4959.0,4959.0,2721.4,3.009050960284262,2.5751150991768994
nga_5.375_5.875,5.375,5.875,83.0,83.0,204766.0,81361.0,123405.0,39.73364718752136,44715.0,44715.0,26533.8,1.7962553841946418,2.3432286170555656
nga_5.375_6.125,5.375,6.125,62.0,62.0,229053.0,121665.0,107388.0,53.11652761587929,49613.0,49613.0,29609.7,0.5921082456898621,1.3347171135064813
nga_5.375_6.375,5.375,6.375,79.0,79.0,75609.0,4729.0,70880.0,6.254546416431906,16874.0,16874.0,9453.8,3.877621314922827,4.806843576822865
nga_5.375_6.625,5.375,6.625,71.0,71.0,217412.0,179841.0,37571.0,82.71898515261347,46595.0,46595.0,28186.699999999997,0.5207680348830793,0.6500185178371017
nga_5.375_6.875,5.375,6.875,76.0,76.0,258744.0,97828.0,160916.0,37.80879943109792,57002.0,57002.0,30695.100000000002,1.3891313035278112,2.0859198860649903
nga_5.375_7.125,5.375,7.125,142.0,142.0,307365.0,99770.0,207595.0,32.459779090007,69830.0,69830.0,37726.8,0.5436567924129293,1.6540166837473362
nga_5.375_7.375,5.375,7.375,206.0,206.0,439096.0,279993.0,159103.0,63.76578242571101,97800.0,97800.0,51942.90000000001,0.28963711807896225,0.47832080456210035
nga_5.375_7.625,5.375,7.625,165.0,165.0,282839.0,84428.0,198411.0,29.850197462160452,62218.0,62218.0,33640.1,0.9093743437079045,3.3099194559449012
nga_5.375_7.875,5.375,7.875,119.0,119.0,186007.0,109349.0,76658.0,58.78757251071196,40153.0,40153.0,22885.899999999998,0.8784963469116753,1.8864180434069686
nga_5.375_8.125,5.375,8.125,41.0,41.0,30145.0,1323.0,28822.0,4.3887875269530605,6718.0,6718.0,3185.2,2.494329407862,9.237983745231382
nga_5.375_8.375,5.375,8.375,34.0,34.0,62839.0,28177.0,34662.0,44.839987905600026,13949.0,13949.0,7139.0,0.2538126004551314,1.0698698578908001
nga_5.375_8.625,5.375,8.625,26.0,26.0,14963.0,0.0,14963.0,0.0,3518.0,3518.0,1543.7,0.8750892200761878,25.90190276014168
nga_5.375_8.875,5.375,8.875,2.0,2.0,562.0,0.0,562.0,0.0,132.0,132.0,51.7,12.028790035587189,42.73733096085409
nga_5.625_5.125,5.625,5.125,32.0,32.0,33875.0,9736.0,24139.0,28.740959409594097,7315.0,7315.0,3341.4000000000005,1.119782140221402,3.906257328413284
nga_5.625_5.375,5.625,5.375,37.0,37.0,17200.0,11020.0,6180.0,64.06976744186046,3849.0,3849.0,1857.1999999999996,0.9753447674418605,1.3697592441860462
nga_5.625_5.625,5.625,5.625,64.0,64.0,78865.0,50921.0,27944.0,64.56729854815191,17166.0,17166.0,9806.8,0.37057794966081276,0.4525006656945413
nga_5.625_5.875,5.625,5.875,105.0,105.0,1240586.0,1166034.0,74552.0,93.9905818701807,259899.0,259899.0,171543.79999999996,0.05466470684015458,0.1380184823946103
nga_5.625_6.125,5.625,6.125,99.0,99.0,525470.0,439647.0,85823.0,83.66738348526081,111320.0,111320.0,74596.10000000002,0.4364936342702723,0.6097785582430968
nga_5.625_6.375,5.625,6.375,56.0,56.0,183619.0,97676.0,85943.0,53.194930807814,39095.0,39095.0,25000.399999999998,1.3253779292992556,2.7422119987582985
nga_5.625_6.625,5.625,6.625,102.0,102.0,77854.0,32574.0,45280.0,41.839854085853005,17389.0,17389.0,8943.7,2.330239550954351,1.3728382742055643
nga_5.625_6.875,5.625,6.875,57.0,57.0,187547.0,32965.0,154582.0,17.57692738353586,40690.0,40690.0,22921.599999999995,2.513570891563181,2.158015457458664
nga_5.625_7.125,5.625,7.125,104.0,104.0,3985856.0,3895717.0,90139.0,97.73852843655165,824309.0,824309.0,484616.80000000005,0.026571102919924854,0.03380957591041925
nga_5.625_7.375,5.625,7.375,238.0,238.0,1861935.0,1700182.0,161753.0,91.31263980751207,387027.0,387027.0,217521.49999999994,0.1158205844994589,0.17351536868902515
nga_5.625_7.625,5.625,7.625,100.0,100.0,308200.0,211929.0,96271.0,68.76346528228423,66262.0,66262.0,36540.200000000004,0.17107498377676836,0.7411369630110317
nga_5.625_7.875,5.625,7.875,54.0,54.0,180447.0,112397.0,68050.0,62.288095673521866,38852.0,38852.0,21604.2,0.5700697711793491,1.6385420372741022
nga_5.625_8.125,5.625,8.125,30.0,30.0,65309.0,2560.0,62749.0,3.91982728261036,14155.0,14155.0,7210.0,2.914472277940253,11.434058965839316
nga_5.625_8.375,5.625,8.375,4.0,4.0,5601.0,0.0,5601.0,0.0,1317.0,1317.0,606.7,14.761294411712193,15.425521871094448
nga_5.625_8.625,5.625,8.625,1.0,1.0,438.0,0.0,438.0,0.0,103.0,103.0,49.3,15.55,21.766
nga_5.625_8.875,5.625,8.875,12.0,12.0,8064.0,0.0,8064.0,0.0,1896.0,1896.0,863.1999999999999,8.626860119047619,24.429642733134923
nga_5.875_4.875,5.875,4.875,7.0,7.0,54607.0,0.0,54607.0,0.0,11709.0,11709.0,4944.8,5.301591371069643,13.238149284890216
nga_5.875_5.125,5.875,5.125,52.0,52.0,17272.0,3779.0,13493.0,21.879342288096343,3839.0,3839.0,1682.6000000000001,3.1391130152848543,7.936193723946273
nga_5.875_5.375,5.875,5.375,13.0,13.0,2594.0,0.0,2594.0,0.0,610.0,610.0,257.7,7.995605242868155,17.835309946029298
nga_5.875_5.625,5.875,5.625,60.0,60.0,421308.0,391464.0,29844.0,92.91634623600787,88587.0,88587.0,59184.600000000006,0.24212255641953154,0.3507146695529162
nga_5.875_5.875,5.875,5.875,54.0,54.0,121861.0,67423.0,54438.0,55.32779150015181,27175.0,27175.0,16298.8,0.8636947834007598,1.8290676590541681
nga_5.875_6.125,5.875,6.125,35.0,35.0,303841.0,261891.0,41950.0,86.1934366987997,65221.0,65221.0,41188.7,1.691651982451348,0.8935937184250975
nga_5.875_6.375,5.875,6.375,42.0,42.0,84102.0,5061.0,79041.0,6.017692801598059,18916.0,18916.0,10441.4,4.8212376637892085,7.195447563672684
nga_5.875_6.625,5.875,6.625,80.0,80.0,49884.0,17234.0,32650.0,34.54815171197178,11032.0,11032.0,5742.799999999999,1.2988842113703791,3.3871817015475902
nga_5.875_6.875,5.875,6.875,48.0,48.0,59396.0,1441.0,57955.0,2.42608929894269,13516.0,13516.0,7844.9,0.2930842144252138,1.8915227961478887
nga_5.875_7.125,5.875,7.125,237.0,237.0,2832673.0,2671341.0,161332.0,94.30460204901871,584617.0,584617.0,326528.70000000007,0.06060392427929381,0.1726931386008904
nga_5.875_7.375,5.875,7.375,216.0,216.0,400272.0,186198.0,214074.0,46.51786784986209,86297.0,86297.0,46501.299999999996,1.145519846504377,1.592445809349642
nga_5.875_7.625,5.875,7.625,79.0,79.0,225398.0,103519.0,121879.0,45.92720432301972,49021.0,49021.0,23713.299999999992,0.1730781107197047,1.9382289017648777
nga_5.875_7.875,5.875,7.875,137.0,137.0,338781.0,219557.0,119224.0,64.80794377488702,71794.0,71794.0,36960.899999999994,0.22783290680410057,1.340066742231707
nga_5.875_8.125,5.875,8.125,95.0,95.0,182485.0,112019.0,70466.0,61.38531934131572,39164.0,39164.0,22618.3,0.31630632654738744,1.0631091815765679
nga_5.875_8.375,5.875,8.375,27.0,27.0,77568.0,37216.0,40352.0,47.978547854785475,16794.0,16794.0,9110.099999999999,1.295698741749175,2.4540890702351486
nga_5.875_8.625,5.875,8.625,39.0,39.0,113800.0,92307.0,21493.0,81.11335676625659,24630.0,24630.0,15199.300000000001,0.2222862038664324,1.1778909402460458
nga_5.875_8.875,5.875,8.875,40.0,40.0,35268.0,6742.0,28526.0,19.11647952818419,7754.0,7754.0,3840.6000000000004,0.14057814449359193,4.119651213564705
nga_6.125_4.625,6.125,4.625,9.0,9.0,52286.0,15001.0,37285.0,28.690280380981523,11570.0,11570.0,5008.5,0.6880472784301724,3.1378022223922275
nga_6.125_4.875,6.125,4.875,55.0,55.0,63945.0,10179.0,53766.0,15.918367346938776,14315.0,14315.0,6162.299999999999,2.0027759793572604,9.014485620455082
nga_6.125_5.125,6.125,5.125,55.0,55.0,33706.0,3432.0,30274.0,10.182163413042188,7925.0,7925.0,3347.2000000000003,13.843691330920311,5.108612739571591
nga_6.125_5.375,6.125,5.375,52.0,52.0,40700.0,19239.0,21461.0,47.270270270270274,9124.0,9124.0,4730.799999999999,2.4453528255528254,3.6552457739557744
nga_6.125_5.625,6.125,5.625,88.0,88.0,71666.0,25903.0,45763.0,36.14405715402004,16852.0,16852.0,10140.4,1.2672805793542266,0.9594318086679874
nga_6.125_5.875,6.125,5.875,42.0,42.0,35302.0,995.0,34307.0,2.8185371933601497,8094.0,8094.0,4147.2,1.3236915755481278,9.190299558098692
nga_6.125_6.125,6.125,6.125,51.0,51.0,134863.0,85587.0,49276.0,63.46218013836263,30048.0,30048.0,15870.9,0.1621954872722689,2.093843848943002
nga_6.125_6.375,6.125,6.375,48.0,48.0,156686.0,68929.0,87757.0,43.99180526658412,34451.0,34451.0,18992.2,1.2391778461381362,4.328062283803275
nga_6.125_6.625,6.125,6.625,93.0,93.0,684176.0,653251.0,30925.0,95.47996421973293,145043.0,145043.0,92063.1,0.14096523409181264,0.24195077290054018
nga_6.125_6.875,6.125,6.875,40.0,40.0,2012455.0,1968836.0,43619.0,97.83254780852242,411469.0,411469.0,241377.3,0.006920865311274041,0.016072588952299554
nga_6.125_7.125,6.125,7.125,132.0,132.0,271364.0,187429.0,83935.0,69.06922067776124,60227.0,60227.0,33797.0,0.02506198316652172,0.5902207588331541
nga_6.125_7.375,6.125,7.375,153.0,153.0,394116.0,211435.0,182681.0,53.64791076738828,85486.0,85486.0,43310.700000000004,0.2756011935572268,0.8982431695236935
nga_6.125_7.625,6.125,7.625,173.0,173.0,241146.0,102136.0,139010.0,42.35442429067868,52074.0,52074.0,26722.2,0.1606894578388196,2.425099479153708
nga_6.125_7.875,6.125,7.875,533.0,533.0,318849.0,136491.0,182358.0,42.80741040429796,69101.0,69101.0,33546.3,0.2547941502090331,1.7274198633208824
nga_6.125_8.125,6.125,8.125,512.0,512.0,331331.0,85048.0,246283.0,25.668591227503615,74239.0,74239.0,33263.899999999994,0.2389243988639759,2.7442461979108503
nga_6.125_8.375,6.125,8.375,160.0,160.0,75063.0,0.0,75063.0,0.0,16839.0,16839.0,8225.800000000001,2.0212946458308356,12.075514541118794
nga_6.125_8.625,6.125,8.625,46.0,46.0,48911.0,2658.0,46253.0,5.434360368833187,11217.0,11217.0,5924.0,1.4925869436323118,5.012910674490401
nga_6.125_8.875,6.125,8.875,20.0,20.0,32014.0,9653.0,22361.0,30.152433310426687,6947.0,6947.0,3729.7000000000003,0.21065721246954458,4.4349180358593125
nga_6.125_9.125,6.125,9.125,10.0,10.0,8850.0,0.0,8850.0,0.0,2028.0,2028.0,1018.3,4.081436158192091,20.38201830508475
nga_6.375_2.625,6.375,2.625,17.0,17.0,56227.0,49809.0,6418.0,88.58555498248172,12184.0,12184.0,5367.0,1.6101728706849026,0.24639482810749286
nga_6.375_2.875,6.375,2.875,126.0,126.0,358343.0,303101.0,55242.0,84.58404377928409,79489.0,79489.0,41522.9,0.5306008768135557,0.29664645604909257
nga_6.375_3.125,6.375,3.125,55.0,55.0,40080.0,15939.0,24141.0,39.76796407185629,9423.0,9423.0,4380.0,1.8306591816367264,1.4826308133732535
nga_6.375_3.375,6.375,3.375,22.0,22.0,75509.0,54925.0,20584.0,72.73967341641394,16499.0,16499.0,7445.400000000001,0.619346303089698,0.30604018064071836
nga_6.375_3.625,6.375,3.625,18.0,18.0,1212227.0,1208479.0,3748.0,99.69081698394773,254815.0,254815.0,149227.69999999998,0.0066119629409343295,0.002755925251623665
nga_6.375_3.875,6.375,3.875,31.0,31.0,92584.0,88433.0,4151.0,95.51650393156486,21770.0,21770.0,10893.2,0.09723278320228115,0.04553194936490106
nga_6.375_4.125,6.375,4.125,39.0,39.0,63485.0,56356.0,7129.0,88.77057572654958,14928.0,14928.0,8051.5,0.4162570685988817,0.21883896983539416
nga_6.375_4.375,6.375,4.375,22.0,22.0,23472.0,0.0,23472.0,0.0,5397.0,5397.0,2791.3000000000006,3.7252794819359245,9.385532677232446
nga_6.375_4.625,6.375,4.625,47.0,47.0,55497.0,11440.0,44057.0,20.613726868119,12266.0,12266.0,6026.0,4.018727859163559,3.8913577670865096
nga_6.375_4.875,6.375,4.875,68.0,68.0,331872.0,298289.0,33583.0,89.88073715167293,68853.0,68853.0,41081.8,0.44106303032494454,0.4416460442580271
nga_6.375_5.125,6.375,5.125,79.0,79.0,50724.0,2917.0,47807.0,5.750729437741503,11712.0,11712.0,4953.4,5.8301754593486335,7.0863337473385375
nga_6.375_5.375,6.375,5.375,82.0,82.0,42599.0,18629.0,23970.0,43.73107349937792,9863.0,9863.0,4955.599999999999,2.0197746425972443,2.4964798704194933
nga_6.375_5.625,6.375,5.625,72.0,72.0,2810603.0,2789079.0,21524.0,99.23418568897849,600565.0,600565.0,428487.30000000005,0.007116914057232558,0.01603651814219226
nga_6.375_5.875,6.375,5.875,97.0,97.0,55440.0,24288.0,31152.0,43.80952380952381,13036.0,13036.0,7274.8,1.1354054834054834,2.4846213383838385
nga_6.375_6.125,6.375,6.125,54.0,54.0,452978.0,419936.0,33042.0,92.705606011771,97665.0,97665.0,62060.7,0.010277474844252921,0.22249167950761406
nga_6.375_6.375,6.375,6.375,54.0,54.0,248157.0,235228.0,12929.0,94.78999181969479,53363.0,53363.0,30977.200000000004,0.5617141567636617,0.12220063508182319
nga_6.375_6.625,6.375,6.625,145.0,145.0,177121.0,124672.0,52449.0,70.38803981459003,39592.0,39592.0,21292.5,0.567309014741335,0.6363723161002929
nga_6.375_6.875,6.375,6.875,56.0,56.0,206568.0,161294.0,45274.0,78.08276209287014,45127.0,45127.0,25916.0,0.022276925758103867,0.5152190416715077
nga_6.375_7.125,6.375,7.125,125.0,125.0,232770.0,141953.0,90817.0,60.984233363405934,50340.0,50340.0,27436.299999999992,0.13166288611075308,1.105436422219358
nga_6.375_7.375,6.375,7.375,147.0,147.0,457160.0,307040.0,150120.0,67.16248140694724,98140.0,98140.0,49791.600000000006,0.057326406509755894,0.6017119673637238
nga_6.375_7.625,6.375,7.625,267.0,267.0,1492346.0,1376393.0,115953.0,92.23015306101937,313978.0,313978.0,174576.90000000002,0.02266521972786472,0.1305254900673168
nga_6.375_7.875,6.375,7.875,386.0,386.0,185941.0,81408.0,104533.0,43.78162965671907,42290.0,42290.0,20337.6,0.45361743778940633,2.344540558564276
nga_6.375_8.125,6.375,8.125,509.0,509.0,544560.0,373764.0,170796.0,68.63596297928603,117935.0,117935.0,58339.90000000001,0.18673024092845603,1.1170683285588363
nga_6.375_8.375,6.375,8.375,263.0,263.0,72947.0,6746.0,66201.0,9.247810053874732,16943.0,16943.0,7130.800000000001,1.1899080154084472,7.292275569934336
nga_6.375_8.625,6.375,8.625,74.0,74.0,81821.0,26248.0,55573.0,32.079783918553915,18490.0,18490.0,8770.699999999999,0.8657860451473338,3.684752422972098
nga_6.375_8.875,6.375,8.875,48.0,48.0,79783.0,8160.0,71623.0,10.227742752215384,17405.0,17405.0,9370.6,1.075500795908903,6.773988030031461
nga_6.375_9.125,6.375,9.125,33.0,33.0,32647.0,0.0,32647.0,0.0,7324.0,7324.0,4069.6000000000004,2.8429730143657914,12.112768186969706
nga_6.375_9.375,6.375,9.375,33.0,33.0,11365.0,0.0,11365.0,0.0,2673.0,2673.0,1299.1000000000001,2.1421275846898373,21.895438451385832
nga_6.375_9.625,6.375,9.625,2.0,2.0,221.0,0.0,221.0,0.0,52.0,52.0,17.4,12.202307692307693,24.61476923076923
nga_6.625_2.625,6.625,2.625,24.0,24.0,17390.0,0.0,17390.0,0.0,4089.0,4089.0,1988.8999999999999,7.831963772282921,6.912004312823462
nga_6.625_2.875,6.625,2.875,236.0,236.0,777821.0,678084.0,99737.0,87.17738399966059,171873.0,171873.0,90118.70000000001,0.79533150943469,0.3591374017929575
nga_6.625_3.125,6.625,3.125,58.0,58.0,471462.0,452233.0,19229.0,95.92141042120043,101395.0,101395.0,52130.90000000001,0.13476691652773712,0.11860481226482728
nga_6.625_3.375,6.625,3.375,13.0,13.0,12346900.0,12341953.0,4947.0,99.95993326260033,2616977.0,2616977.0,1428653.4,0.0009584300512679296,0.00044960216734564955
nga_6.625_3.625,6.625,3.625,75.0,75.0,2790838.0,2763510.0,27328.0,99.0207959043126,587704.0,587704.0,315495.9000000001,0.019799200096888462,0.020622663157087585
nga_6.625_3.875,6.625,3.875,110.0,110.0,293975.0,266408.0,27567.0,90.62267199591803,63769.0,63769.0,36095.6,0.8523462199166596,0.11300780338464154
nga_6.625_4.125,6.625,4.125,82.0,82.0,49563.0,10249.0,39314.0,20.67873211871759,11384.0,11384.0,5852.9,2.5900421685531545,5.753509472792205
nga_6.625_4.375,6.625,4.375,90.0,90.0,79038.0,36222.0,42816.0,45.828588780080466,17901.0,17901.0,8719.9,0.9267688959740883,2.389684771881879
nga_6.625_4.625,6.625,4.625,75.0,75.0,153015.0,112070.0,40945.0,73.24118550468908,32803.0,32803.0,16692.499999999996,1.2859958174035224,0.9454073456850636
nga_6.625_4.875,6.625,4.875,84.0,84.0,45480.0,5562.0,39918.0,12.229551451187335,10602.0,10602.0,4394.400000000001,3.7957902374670174,6.191055123131047
nga_6.625_5.125,6.625,5.125,103.0,103.0,66674.0,17617.0,49057.0,26.42259351471338,15338.0,15338.0,6467.899999999999,2.6984208237093923,6.107660197378289
nga_6.625_5.375,6.625,5.375,95.0,95.0,103313.0,55864.0,47449.0,54.0725755713221,23312.0,23312.0,11981.599999999999,0.940696717741233,1.3189870490644933
nga_6.625_5.625,6.625,5.625,70.0,70.0,44867.0,16664.0,28203.0,37.140883054360664,10550.0,10550.0,5640.4,0.5745911248802015,3.30241636392003
nga_6.625_5.875,6.625,5.875,42.0,42.0,31169.0,16144.0,15025.0,51.79505277679746,7329.0,7329.0,4172.2,0.8157778562032788,2.8089404536558757
nga_6.625_6.125,6.625,6.125,49.0,49.0,335079.0,297526.0,37553.0,88.79279214752341,71812.0,71812.0,45988.0,0.026133210377254322,0.4544932359234688
nga_6.625_6.375,6.625,6.375,45.0,45.0,353165.0,313375.0,39790.0,88.73331162487789,75808.0,75808.0,46646.100000000006,0.023295994789970693,0.3586845185678083
nga_6.625_6.625,6.625,6.625,89.0,89.0,49440.0,0.0,49440.0,0.0,10901.0,10901.0,4622.200000000001,4.314587985436893,13.849554025080906
nga_6.625_6.875,6.625,6.875,24.0,24.0,76764.0,44079.0,32685.0,57.42144755354072,16137.0,16137.0,8433.0,2.635515606273774,4.126293835652128
nga_6.625_7.125,6.625,7.125,40.0,40.0,63953.0,34010.0,29943.0,53.179678826638316,14351.0,14351.0,6827.9,0.9081605241349117,3.00128644473285
nga_6.625_7.375,6.625,7.375,121.0,121.0,301262.0,216196.0,85066.0,71.76344842695063,66241.0,66241.0,31563.7,0.1254267049943239,0.4832396452257504
nga_6.625_7.625,6.625,7.625,209.0,209.0,96295.0,30582.0,65713.0,31.758658289630823,22161.0,22161.0,10090.1,1.3048629731554078,2.809359634456618
